conversation_id,user_id,anon_user_id,account_id,start_ts,end_ts,channel,session_status,abandonment_flag,abandonment_ts,abandonment_turn,abandonment_flow_node,dropoff_reason_code,total_turns,user_message_count,bot_message_count,avg_bot_latency_ms,fallback_count,initial_intent,top_intent,top_intent_conf,flow_id,flow_version,widget_version,widget_load_ms,device_type,browser,geo_country,client_error_count,transfer_requested_ts,transfer_completed_ts,time_to_agent_sec,kb_suggestion_shown,kb_article_clicked,csat_rating,predicted_abandon_prob,ingestion_ts
conv_c06f43b28082,user_2078,anon_f76ffb6bc8,,52:02.2,51:31.2,bot,completed,FALSE,,,,,5,2,3,490,0,product_info,product_info,0.623,flow_35,v2.1,w1.1,1197,desktop,Chrome,IN,0,,,,FALSE,FALSE,,0.283,00:50.2
conv_e48e4291f923,user_335,anon_c67bc48ce3,acct_1008,00:25.0,22:29.0,web_chat,abandoned,TRUE,14:58.0,9,flow_node_79,LONG_QUEUE_WAIT,9,3,6,103.6,1,complaint,complaint,0.763,flow_29,v1.1,w1.1,522,mobile,Firefox,GB,0,,,,TRUE,TRUE,,0.319,07:54.0
conv_91efa94c7728,user_2785,anon_3228034bac,,23:57.2,32:41.2,bot,timed_out,FALSE,,,,,5,3,2,216.5,0,billing_query,billing_query,0.6,flow_16,v1.1,w1.0,1019,desktop,Chrome,GB,0,,,,FALSE,FALSE,5,0.272,25:18.2
conv_f878a623aee0,user_2896,anon_237e413747,acct_930,38:44.7,29:20.7,web_chat,abandoned,TRUE,57:43.7,6,flow_node_77,CLIENT_ERROR,4,1,3,116.1,0,order_status,order_status,0.67,flow_39,v1.0,w2.1,1130,desktop,Firefox,US,0,,,,FALSE,FALSE,1,0.143,43:42.7
conv_ae6bac8881d4,user_1619,anon_78808c63d6,acct_317,27:54.4,,bot,completed,FALSE,,,,,8,2,6,286.1,0,complaint,complaint,0.66,flow_41,v3.0,w1.0,756,desktop,Chrome,SG,0,,,,FALSE,FALSE,2,0.146,36:38.4
conv_5e00d7d392a7,user_1034,anon_3473d50cb4,,56:07.0,18:56.0,web_chat,completed,FALSE,,,,,7,5,2,233.5,0,order_status,order_status,0.674,flow_8,v1.1,w2.1,417,mobile,Chrome,US,0,,,,FALSE,FALSE,1,0.18,01:04.0
conv_65fc01a20f0a,,anon_f3d5a109c2,acct_98,07:40.6,16:12.6,web_chat,completed,FALSE,,,,,7,2,5,356.7,1,order_status,order_status,0.631,flow_13,v1.0,w2.1,1063,desktop,Chrome,IN,0,,,,FALSE,FALSE,2,0.254,13:10.6
conv_f3d984176eae,user_792,anon_11570cfc57,,55:56.6,05:55.6,web_chat,abandoned,TRUE,59:48.6,3,flow_node_10,CLIENT_ERROR,9,4,5,62.7,1,order_status,order_status,0.414,flow_34,v1.0,w1.0,1696,desktop,Chrome,IN,1,,,,TRUE,FALSE,5,0.436,00:34.6
conv_3b4639b38d64,user_730,anon_2d54da9ba3,acct_351,14:43.3,28:41.3,web_chat,abandoned,TRUE,23:05.3,6,flow_node_74,LONG_BOT_LATENCY,7,4,3,115.8,1,order_status,order_status,0.892,flow_4,v2.0,w1.0,929,desktop,Chrome,SG,0,,,,FALSE,FALSE,,0.198,19:59.3
conv_78381761f123,user_2640,anon_28be8643cf,,44:24.9,16:13.9,web_chat,completed,FALSE,,,,,9,1,8,290.8,0,return_request,return_request,0.624,flow_12,v3.0,w2.1,1466,tablet,Chrome,IN,0,,,,FALSE,FALSE,1,0.183,47:48.9
conv_9fd387804f03,,anon_93c7d4cf16,acct_581,23:03.1,43:11.1,web_chat,escalated,FALSE,,,,,6,6,0,166.6,1,complaint,complaint,0.816,flow_26,v2.1,w2.0,649,mobile,Chrome,US,0,36:18.1,,,FALSE,FALSE,2,0.234,23:34.1
conv_4c77e67f6754,user_1497,anon_a88c550a5e,acct_473,00:03.4,56:08.4,bot,abandoned,TRUE,14:11.4,2,flow_node_65,TIMEOUT,7,1,6,245.9,0,product_info,product_info,0.8,flow_23,v1.0,w2.0,788,mobile,Safari,US,0,,,,TRUE,FALSE,4,0.374,00:08.4
conv_57c0f52c336c,user_1565,anon_c59243380a,acct_321,41:04.9,14:39.9,whatsapp,abandoned,TRUE,03:52.9,4,flow_node_7,LONG_BOT_LATENCY,8,2,6,299.7,1,product_info,product_info,0.798,flow_6,v3.0,w2.0,1047,desktop,Firefox,AE,0,,,,FALSE,FALSE,4,0.102,49:00.9
conv_21feb7dd15ba,user_2140,anon_b5513fe8d4,acct_771,26:45.7,01:27.7,web_chat,handed_off,FALSE,,,,,6,2,4,221.4,1,greeting,greeting,0.789,flow_41,v2.0,w1.0,448,desktop,Other,AU,0,35:07.7,38:17.7,190,FALSE,FALSE,,0.189,31:45.7
conv_246c668adcad,,anon_7accf307d1,acct_1127,49:42.6,20:42.6,whatsapp,completed,FALSE,,,,,5,3,2,626.4,0,complaint,complaint,0.833,flow_42,v1.1,w1.1,1123,mobile,Safari,BR,0,,,,FALSE,FALSE,3,0.535,55:28.6
conv_9b47ad4ca537,,anon_a8cfc4aee3,,58:28.0,15:32.0,whatsapp,timed_out,FALSE,,,,,7,2,5,50,0,order_status,order_status,0.523,flow_15,v1.1,w1.0,729,mobile,Safari,US,0,,,,FALSE,FALSE,1,0.528,06:10.0
conv_a14aefaa9ac9,user_2277,anon_be912c86c8,,50:43.1,53:43.1,web_chat,completed,FALSE,,,,,6,1,5,50,0,return_request,return_request,0.439,flow_4,v3.0,w1.0,489,desktop,Chrome,DE,1,,,,FALSE,FALSE,,0.159,59:04.1
conv_08993bd79566,,anon_ce30f4cdf1,,46:38.4,09:57.4,web_chat,completed,FALSE,,,,,6,2,4,301.8,1,order_status,order_status,0.505,flow_18,v2.0,w1.1,661,mobile,Safari,IN,0,,,,TRUE,FALSE,3,0.312,54:39.4
conv_1af2e63ca2fb,,anon_c4a8568be1,acct_405,15:46.1,42:56.1,web_chat,escalated,FALSE,,,,,7,4,3,328.6,0,product_info,product_info,0.797,flow_2,v1.1,w1.1,1172,mobile,Chrome,US,0,19:36.1,23:50.1,254,TRUE,FALSE,3,0.026,20:44.1
conv_5f4351863e16,user_1534,anon_3f449bfcd4,acct_145,35:42.1,06:51.1,web_chat,timed_out,FALSE,,,,,5,1,4,50,1,complaint,complaint,0.788,flow_36,v1.0,w1.0,1277,desktop,Chrome,IN,0,,,,FALSE,FALSE,,0.276,37:47.1
conv_4390304bbb0a,user_1074,anon_a92341b111,acct_1167,56:28.6,31:43.6,whatsapp,completed,FALSE,,,,,8,1,7,136.7,0,billing_query,billing_query,0.606,flow_3,v2.0,w1.0,1021,mobile,Safari,BR,0,,,,FALSE,FALSE,1,0.155,01:29.6
conv_15f01d2fbd9a,user_742,anon_a785394ac8,acct_320,03:54.5,33:17.5,web_chat,abandoned,TRUE,31:55.5,8,flow_node_93,CLIENT_ERROR,8,1,7,285.2,1,product_info,product_info,0.502,flow_9,v2.0,w1.1,1128,mobile,Chrome,ZA,1,,,,TRUE,TRUE,4,0.414,11:05.5
conv_73a253932548,user_523,anon_5b1389be49,acct_480,55:09.5,43:40.5,whatsapp,abandoned,TRUE,18:56.5,4,flow_node_84,CLIENT_ERROR,6,4,2,440.3,0,return_request,return_request,0.85,flow_33,v1.0,w1.1,1261,desktop,Chrome,ZA,0,,,,TRUE,TRUE,2,0.117,01:04.5
conv_fca3833d9b93,user_2336,anon_cae055e648,,06:54.4,49:07.4,whatsapp,escalated,FALSE,,,,,8,1,7,298.7,0,billing_query,billing_query,0.839,flow_28,v1.0,w1.0,952,desktop,Firefox,GB,0,09:12.4,10:16.4,64,FALSE,FALSE,,0.193,08:37.4
conv_2474570bdc73,user_920,anon_a120c894da,acct_163,27:50.3,32:42.3,web_chat,completed,FALSE,,,,,7,3,4,181.3,0,return_request,return_request,0.358,flow_47,v1.1,w2.1,271,mobile,Firefox,US,0,,,,FALSE,FALSE,5,0.3,36:24.3
conv_dfa09a0aea00,user_905,anon_6f2da48bb3,,51:06.4,11:51.4,whatsapp,escalated,FALSE,,,,,11,6,5,59.1,3,complaint,complaint,0.698,flow_41,v1.1,w1.0,1058,desktop,Edge,GB,0,12:20.4,,,TRUE,TRUE,3,0.137,54:42.4
conv_613eaf7ccb79,user_386,anon_e2520bc926,acct_192,13:27.9,,web_chat,completed,FALSE,,,,,8,2,6,50,0,complaint,complaint,0.702,flow_34,v2.1,w1.0,347,mobile,Safari,CA,0,,,,TRUE,FALSE,,0.165,15:07.9
conv_b281e3f02623,,anon_39609ef05b,acct_687,27:36.5,,sms,abandoned,TRUE,37:04.5,9,flow_node_2,LONG_BOT_LATENCY,6,4,2,50,1,greeting,greeting,0.819,flow_5,v1.0,w1.0,71,mobile,Chrome,ZA,2,,,,TRUE,FALSE,,0.044,34:28.5
conv_7ce6f1ef72c4,,anon_0613c97435,acct_992,53:39.3,42:25.3,web_chat,completed,FALSE,,,,,4,3,1,80.7,0,greeting,greeting,0.64,flow_49,v1.0,w2.0,932,desktop,Safari,BR,0,,,,FALSE,FALSE,4,0.436,57:50.3
conv_bd105950cc1d,,anon_47b7133acd,,26:31.0,05:48.0,bot,abandoned,TRUE,52:31.0,1,flow_node_20,LONG_QUEUE_WAIT,5,3,2,50,0,complaint,complaint,0.491,flow_42,v2.1,w2.1,1065,mobile,Chrome,US,0,,,,TRUE,FALSE,4,0.264,29:57.0
conv_b8db2ebed170,user_2770,anon_7f0e84b54c,acct_257,10:10.9,16:09.9,whatsapp,timed_out,FALSE,,,,,6,3,3,227.3,1,product_info,product_info,0.939,flow_23,v2.1,w1.0,671,desktop,Firefox,US,0,,,,FALSE,FALSE,2,0.249,13:10.9
conv_ec5e9636001d,user_2105,anon_d0e814da00,acct_208,43:10.7,13:41.7,web_chat,abandoned,TRUE,48:17.7,7,flow_node_34,LONG_QUEUE_WAIT,2,1,1,469.4,0,order_status,order_status,0.732,flow_13,v1.0,w1.1,1452,mobile,Chrome,IN,0,,,,FALSE,FALSE,,0.024,49:26.7
conv_3950d2ceeeed,user_503,anon_f5055079be,acct_1143,34:56.1,03:59.1,whatsapp,timed_out,FALSE,,,,,5,3,2,420.6,1,return_request,return_request,0.604,flow_14,v1.0,w1.0,322,mobile,Chrome,IN,0,,,,TRUE,FALSE,2,0.298,38:44.1
conv_cc0c5a26b2eb,user_2952,anon_ab2b9d82be,acct_1143,51:03.2,06:33.2,sms,completed,FALSE,,,,,8,1,7,72.6,0,greeting,greeting,0.653,flow_25,v1.0,w1.0,1114,desktop,Chrome,IN,0,,,,FALSE,FALSE,5,0.155,55:12.2
conv_ab09e38924be,user_730,anon_dbe1e823bc,,59:06.4,53:44.4,whatsapp,abandoned,TRUE,04:28.4,6,flow_node_79,CLIENT_ERROR,10,5,5,50,1,return_request,return_request,0.86,flow_4,v2.0,w1.0,873,desktop,Safari,AE,0,,,,TRUE,FALSE,1,0.027,06:30.4
conv_beccafe30686,user_2489,anon_dbeb04c5d2,acct_1059,40:57.1,03:16.1,bot,escalated,FALSE,,,,,10,2,8,522.5,0,product_info,product_info,0.83,flow_32,v1.0,w1.0,640,mobile,Chrome,CA,0,59:33.1,59:59.1,26,FALSE,FALSE,3,0.277,44:19.1
conv_e12ee40a9354,user_2262,anon_28aab872c5,,17:38.6,42:48.6,bot,abandoned,TRUE,34:37.6,3,flow_node_2,LONG_QUEUE_WAIT,10,3,7,200.7,1,greeting,greeting,0.719,flow_3,v2.1,w1.0,1025,desktop,Safari,US,0,,,,TRUE,FALSE,4,0.032,18:19.6
conv_7abf9b87f33b,,anon_8f990335a2,acct_86,39:20.4,,web_chat,abandoned,TRUE,50:50.4,6,flow_node_38,USER_LEFT,7,4,3,210.2,1,order_status,order_status,0.852,flow_47,v2.0,w1.0,838,desktop,Firefox,ZA,0,,,,FALSE,FALSE,2,0.31,45:01.4
conv_a6735325bb9d,,anon_3b370b5e01,,49:12.0,53:00.0,web_chat,abandoned,TRUE,07:56.0,3,flow_node_74,TIMEOUT,7,2,5,159,0,complaint,complaint,0.691,flow_32,v2.0,w1.0,1090,desktop,Chrome,IN,0,,,,FALSE,FALSE,1,0.327,57:00.0
conv_e659a836bffd,user_2342,anon_dd8b4f63e8,acct_1121,58:15.7,20:06.7,whatsapp,escalated,FALSE,,,,,12,8,4,247.1,0,greeting,greeting,0.523,flow_8,v1.0,w2.1,940,desktop,Chrome,ZA,1,07:31.7,16:48.7,557,FALSE,FALSE,2,0.155,04:17.7
conv_75f1bae60237,user_1718,anon_69b9459aa8,,16:02.6,06:59.6,web_chat,escalated,FALSE,,,,,3,1,2,92.9,0,return_request,return_request,0.906,flow_8,v1.0,w1.0,1034,desktop,Chrome,ZA,0,29:55.6,34:05.6,250,FALSE,FALSE,,0.084,23:57.6
conv_35a566cb8890,user_913,anon_c1b07bae4e,,26:48.8,36:57.8,bot,completed,FALSE,,,,,10,2,8,243,0,billing_query,billing_query,0.88,flow_45,v1.1,w2.1,818,desktop,Chrome,AU,0,,,,TRUE,FALSE,2,0.235,35:26.8
conv_1fd41e3aad54,user_1379,anon_6dc65e1a39,acct_454,56:21.4,11:46.4,bot,escalated,FALSE,,,,,3,3,0,143.3,0,greeting,greeting,0.774,flow_34,v1.0,w2.1,590,desktop,Edge,ZA,0,59:06.4,06:04.4,418,FALSE,FALSE,,0.226,02:50.4
conv_c782827f76cc,user_1907,anon_ba1a81511f,acct_65,06:06.7,57:04.7,web_chat,completed,FALSE,,,,,7,1,6,62.5,0,product_info,product_info,0.919,flow_43,v1.0,w1.1,566,desktop,Safari,ZA,0,,,,FALSE,FALSE,2,0.28,13:00.7
conv_095dfcd360f3,user_447,anon_4f48543115,acct_45,05:48.3,47:34.3,web_chat,completed,FALSE,,,,,8,8,0,211.1,0,order_status,order_status,0.571,flow_49,v1.1,w1.0,1080,desktop,Chrome,US,0,,,,FALSE,FALSE,5,0.415,06:46.3
conv_d3ef9eb325a5,user_619,anon_5fd3bf926b,acct_60,37:42.6,54:35.6,bot,timed_out,FALSE,,,,,5,4,1,539.1,0,billing_query,billing_query,0.461,flow_12,v1.1,w2.0,390,desktop,Chrome,US,0,,,,FALSE,FALSE,,0.161,45:27.6
conv_6a632c7d7d6c,user_562,anon_33c6d40fc1,acct_1011,04:23.0,23:09.0,web_chat,completed,FALSE,,,,,7,4,3,60.5,0,order_status,order_status,0.628,flow_16,v2.1,w2.0,1447,tablet,Other,IN,0,,,,FALSE,FALSE,,0.301,05:23.0
conv_41f3d4e852be,user_1302,anon_d2676bd32a,acct_821,37:49.4,,bot,escalated,FALSE,,,,,7,3,4,50,0,billing_query,billing_query,0.857,flow_12,v2.0,w1.1,1106,desktop,Chrome,ZA,0,50:34.4,59:08.4,514,FALSE,FALSE,5,0.458,41:01.4
conv_2e3575d1dc3f,user_2784,anon_1b129e6625,,36:32.1,30:41.1,web_chat,completed,FALSE,,,,,4,1,3,50,0,greeting,greeting,0.577,flow_32,v2.0,w1.0,1011,mobile,Other,CA,0,,,,FALSE,FALSE,1,0.475,42:17.1
conv_369ea7aa332a,user_196,anon_cf96865d38,,26:03.4,54:13.4,whatsapp,completed,FALSE,,,,,13,2,11,165.2,0,order_status,order_status,0.974,flow_1,v3.0,w1.0,1139,desktop,Chrome,SG,1,,,,FALSE,FALSE,,0.264,26:27.4
conv_9911ab41507a,user_23,anon_15040318dd,acct_4,28:40.3,20:32.3,web_chat,completed,FALSE,,,,,5,5,0,474.6,0,order_status,order_status,0.881,flow_39,v2.1,w2.0,1194,desktop,Chrome,IN,0,,,,FALSE,FALSE,2,0.592,36:28.3
conv_3845363da830,user_754,anon_93fa4eb5ce,acct_1029,53:07.1,13:58.1,whatsapp,completed,FALSE,,,,,6,3,3,179.7,0,billing_query,billing_query,0.28,flow_6,v2.0,w2.0,554,mobile,Chrome,AU,0,,,,FALSE,FALSE,,0.286,59:38.1
conv_569cdf8cbfd6,user_2032,anon_7b2aa18197,acct_964,15:38.3,43:33.3,web_chat,abandoned,TRUE,33:21.3,8,flow_node_71,LONG_BOT_LATENCY,3,3,0,834.1,1,order_status,order_status,0.394,flow_49,v1.1,w1.1,898,desktop,Chrome,BR,0,,,,FALSE,FALSE,1,0.168,22:56.3
conv_a96767551f19,user_946,anon_5dc5e5bf52,,48:36.2,50:56.2,whatsapp,completed,FALSE,,,,,6,2,4,113.9,1,complaint,complaint,0.633,flow_33,v1.1,w1.1,742,mobile,Firefox,IN,0,,,,TRUE,FALSE,2,0.31,55:53.2
conv_bcb6f2c300db,user_2826,anon_c9c7b51630,,48:45.4,42:23.4,web_chat,completed,FALSE,,,,,10,3,7,106.5,0,return_request,return_request,0.571,flow_50,v1.0,w1.1,890,tablet,Chrome,SG,0,,,,FALSE,FALSE,1,0.307,49:31.4
conv_d3cbb17c2aaa,user_2987,anon_332b0067dc,,22:35.8,43:46.8,whatsapp,completed,FALSE,,,,,11,2,9,50,0,product_info,product_info,0.904,flow_32,v1.0,w1.0,883,mobile,Firefox,AE,0,,,,FALSE,FALSE,1,0.282,29:11.8
conv_48842844749b,,anon_0b0b9a9fdb,,15:33.2,34:04.2,bot,completed,FALSE,,,,,6,3,3,245.9,1,password_reset,password_reset,0.797,flow_49,v2.1,w1.1,463,desktop,Chrome,AU,0,,,,TRUE,FALSE,,0.323,25:23.2
conv_a1616a11a5d3,user_70,anon_1292fa9c82,acct_774,11:50.6,11:35.6,web_chat,abandoned,TRUE,41:25.6,2,flow_node_92,LONG_QUEUE_WAIT,7,3,4,479.8,0,password_reset,password_reset,0.788,flow_15,v2.0,w1.0,1190,mobile,Chrome,GB,0,,,,FALSE,FALSE,,0.486,17:56.6
conv_67bf21a7c571,user_2202,anon_ff7cce96d2,,41:57.9,16:15.9,web_chat,completed,FALSE,,,,,9,4,5,185.9,1,greeting,greeting,0.73,flow_1,v1.1,w1.0,508,desktop,Chrome,IN,0,,,,FALSE,FALSE,,0.538,42:17.9
conv_93c379979d40,user_2524,anon_f4acf15b58,,35:58.5,01:00.5,web_chat,abandoned,TRUE,56:51.5,3,flow_node_9,USER_LEFT,9,4,5,293.6,0,greeting,greeting,0.514,flow_43,v1.1,w1.1,1200,desktop,Safari,US,0,,,,FALSE,FALSE,4,0.066,44:46.5
conv_4e9b6481a432,user_1138,anon_af053a0cfb,acct_321,29:30.8,,whatsapp,timed_out,FALSE,,,,,10,3,7,282.2,0,return_request,return_request,0.762,flow_47,v1.0,w1.1,510,desktop,Firefox,GB,0,,,,FALSE,FALSE,,0.148,35:40.8
conv_57a8c4a99832,,anon_1958f67e57,acct_1183,57:01.2,05:54.2,whatsapp,abandoned,TRUE,26:14.2,5,flow_node_61,USER_LEFT,8,4,4,50,0,return_request,return_request,0.783,flow_16,v1.0,w1.1,842,mobile,Chrome,US,0,,,,FALSE,FALSE,3,0.175,59:33.2
conv_c377a3e2f5d9,user_946,anon_35a7104e97,,13:59.0,58:11.0,whatsapp,escalated,FALSE,,,,,7,4,3,431.7,0,product_info,product_info,0.986,flow_40,v1.1,w1.0,133,mobile,Safari,US,0,24:05.0,29:08.0,303,FALSE,FALSE,,0.033,21:16.0
conv_8e5511cbd307,user_1484,anon_481d248478,acct_1034,32:51.9,50:09.9,web_chat,completed,FALSE,,,,,10,1,9,50,0,billing_query,billing_query,0.571,flow_35,v2.1,w1.0,559,desktop,Chrome,DE,0,,,,TRUE,FALSE,4,0.129,34:15.9
conv_e165f3b72d67,user_162,anon_5a85df9c76,,34:09.6,50:48.6,web_chat,completed,FALSE,,,,,8,2,6,468.3,0,product_info,product_info,0.888,flow_25,v1.0,w1.0,543,mobile,Firefox,IN,0,,,,FALSE,FALSE,,0.29,34:58.6
conv_b98771cd8f5d,user_2404,anon_b4adc12f85,acct_550,32:11.4,29:47.4,whatsapp,timed_out,FALSE,,,,,12,4,8,234.6,1,product_info,product_info,0.863,flow_9,v2.1,w1.0,1113,mobile,Firefox,SG,0,,,,FALSE,FALSE,,0.274,39:22.4
conv_8a429752dca6,user_31,anon_65c1dcda1c,,14:05.7,16:01.7,web_chat,abandoned,TRUE,37:28.7,5,flow_node_78,USER_LEFT,11,3,8,243.4,1,complaint,complaint,0.659,flow_25,v2.0,w2.1,927,desktop,Chrome,US,0,,,,TRUE,TRUE,2,0.506,22:51.7
conv_d02edf364406,user_2899,anon_ed78189653,acct_1012,33:00.2,,sms,abandoned,TRUE,57:57.2,9,flow_node_36,CLIENT_ERROR,7,1,6,53.6,0,order_status,order_status,0.89,flow_9,v1.1,w2.0,664,desktop,Chrome,ZA,1,,,,FALSE,FALSE,,0.227,40:00.2
conv_bc3b9002925c,user_547,anon_7f3e1ad424,,10:02.0,34:17.0,web_chat,abandoned,TRUE,25:22.0,5,flow_node_50,TIMEOUT,6,5,1,244.3,0,billing_query,billing_query,0.806,flow_24,v2.0,w1.1,905,desktop,Chrome,GB,0,,,,FALSE,FALSE,,0.461,16:24.0
conv_bc33c0bcf262,user_1228,anon_9d1c1e3219,,15:59.5,54:51.5,whatsapp,completed,FALSE,,,,,4,7,-3,285.4,0,password_reset,password_reset,0.403,flow_47,v2.1,w1.1,1141,desktop,Chrome,AE,0,,,,FALSE,FALSE,4,0.196,21:54.5
conv_ac8aef1ca677,user_2944,anon_8584ac4203,,54:38.5,40:08.5,web_chat,completed,FALSE,,,,,2,2,0,50,0,password_reset,password_reset,0.846,flow_36,v1.0,w1.1,1262,desktop,Chrome,IN,0,,,,FALSE,FALSE,,0.503,58:13.5
conv_93e8a011c6c8,user_901,anon_1ebd9b6347,,34:22.6,52:31.6,web_chat,abandoned,TRUE,34:37.6,5,flow_node_23,LONG_BOT_LATENCY,9,2,7,78.8,0,greeting,greeting,0.638,flow_40,v1.1,w1.0,758,tablet,Chrome,GB,0,,,,FALSE,FALSE,3,0.419,36:42.6
conv_723d0e42596b,user_1571,anon_58771263c4,acct_442,06:15.3,33:32.3,whatsapp,abandoned,TRUE,26:15.3,4,flow_node_59,LONG_QUEUE_WAIT,8,4,4,50,1,greeting,greeting,0.79,flow_47,v1.1,w1.0,108,desktop,Chrome,ZA,0,,,,TRUE,FALSE,5,0.231,12:50.3
conv_04d2f81e5104,,anon_671d04dd49,acct_327,10:19.9,21:40.9,whatsapp,completed,FALSE,,,,,8,4,4,598.5,0,billing_query,billing_query,0.398,flow_26,v1.1,w1.1,883,tablet,Chrome,US,0,,,,FALSE,FALSE,2,0.3,14:40.9
conv_daea0ed5d4b1,user_1520,anon_414fa8c26b,acct_995,29:28.7,51:37.7,sms,timed_out,FALSE,,,,,9,4,5,51.1,0,password_reset,password_reset,0.696,flow_38,v2.1,w1.0,1053,desktop,Edge,US,0,,,,FALSE,FALSE,4,0.179,37:57.7
conv_aa0daba56687,user_1991,anon_a284afb126,,33:07.1,58:52.1,web_chat,completed,FALSE,,,,,15,5,10,480,0,return_request,return_request,0.562,flow_42,v1.0,w2.0,1052,desktop,Firefox,AU,0,,,,FALSE,FALSE,1,0.35,37:45.1
conv_7f8923d86ba7,user_497,anon_912faaf44e,,10:18.8,02:25.8,web_chat,completed,FALSE,,,,,7,3,4,384.7,0,billing_query,billing_query,0.809,flow_2,v1.0,w1.1,1323,mobile,Chrome,US,1,,,,TRUE,TRUE,3,0.448,12:08.8
conv_ecbf1589da2b,user_1670,anon_b1388b8044,,22:02.0,08:46.0,whatsapp,escalated,FALSE,,,,,5,3,2,537,1,complaint,complaint,0.347,flow_27,v1.1,w1.0,721,desktop,Firefox,BR,1,43:07.0,49:54.0,407,FALSE,FALSE,3,0.355,26:28.0
conv_c4b20763a9de,user_1566,anon_f619d0f1b7,acct_633,09:19.0,45:50.0,whatsapp,abandoned,TRUE,12:56.0,8,flow_node_93,LONG_BOT_LATENCY,7,3,4,288.9,0,product_info,product_info,0.404,flow_19,v1.1,w1.0,896,desktop,Chrome,AU,0,,,,FALSE,FALSE,,0.358,10:25.0
conv_35c510fe75b9,user_404,anon_e1aa429db9,,10:33.4,16:46.4,web_chat,abandoned,TRUE,29:19.4,5,flow_node_88,LONG_BOT_LATENCY,9,1,8,343.7,1,order_status,order_status,0.419,flow_10,v1.1,w1.1,812,mobile,Chrome,DE,0,,,,TRUE,FALSE,,0.318,13:38.4
conv_9f21b5594de0,user_447,anon_0dcdae203f,acct_1161,31:54.5,22:10.5,web_chat,completed,FALSE,,,,,4,3,1,50,0,order_status,order_status,0.853,flow_41,v1.0,w2.0,1583,desktop,Chrome,ZA,0,,,,TRUE,FALSE,2,0.125,36:33.5
conv_d785d14abec0,,anon_23d8ed69a0,acct_70,20:47.6,27:45.6,web_chat,completed,FALSE,,,,,4,4,0,323.6,1,order_status,order_status,0.863,flow_28,v2.0,w2.1,1732,mobile,Edge,ZA,0,,,,FALSE,FALSE,1,0.286,21:02.6
conv_f868bbd0a7a2,user_560,anon_4b95fe0c4f,acct_96,47:45.2,26:42.2,bot,abandoned,TRUE,04:01.2,3,flow_node_11,CLIENT_ERROR,6,1,5,538.6,0,order_status,order_status,0.903,flow_18,v1.0,w2.0,1540,desktop,Chrome,CA,1,,,,FALSE,FALSE,,0.38,52:12.2
conv_7f89d44b4853,user_1178,anon_a4442f3969,acct_570,44:43.1,30:10.1,web_chat,completed,FALSE,,,,,5,2,3,110.8,0,order_status,order_status,0.765,flow_30,v1.0,w1.1,874,desktop,Chrome,IN,0,,,,FALSE,FALSE,,0.504,48:04.1
conv_8e5e038aeaac,user_2748,anon_b5c7562e9f,acct_202,37:30.5,44:21.5,web_chat,escalated,FALSE,,,,,5,1,4,336.9,0,order_status,order_status,0.523,flow_5,v1.1,w2.0,407,desktop,Chrome,DE,0,54:44.5,57:16.5,152,TRUE,TRUE,,0.404,47:13.5
conv_c01eb038275a,user_677,anon_95762ceedc,acct_138,45:51.1,12:30.1,web_chat,timed_out,FALSE,,,,,6,4,2,480.2,0,complaint,complaint,0.985,flow_36,v1.1,w1.1,652,tablet,Chrome,IN,0,,,,FALSE,FALSE,,0.175,53:18.1
conv_4ae92cb9b915,user_2364,anon_a57a32ff0c,,13:00.8,05:47.8,web_chat,escalated,FALSE,,,,,7,5,2,212.7,1,product_info,product_info,0.915,flow_13,v2.1,w1.0,581,desktop,Firefox,SG,0,16:53.8,25:50.8,537,FALSE,FALSE,1,0.576,21:53.8
conv_195afbedf899,user_320,anon_9217f2f34e,acct_57,53:11.5,33:12.5,web_chat,completed,FALSE,,,,,11,3,8,381.8,1,password_reset,password_reset,0.753,flow_37,v2.0,w2.0,736,desktop,Chrome,SG,0,,,,FALSE,FALSE,3,0.065,58:02.5
conv_0971d5ee0943,user_1003,anon_8d8b7bd16a,,23:13.7,,whatsapp,abandoned,TRUE,32:15.7,7,flow_node_11,CLIENT_ERROR,9,8,1,189.9,1,product_info,product_info,0.82,flow_48,v2.1,w1.0,1580,desktop,Chrome,US,0,,,,TRUE,FALSE,5,0.454,32:01.7
conv_005b824e3394,user_648,anon_3d9c8e28b9,,01:10.2,48:30.2,web_chat,completed,FALSE,,,,,4,6,-2,177.8,2,billing_query,billing_query,0.7,flow_33,v2.0,w1.0,1117,desktop,Firefox,IN,0,,,,TRUE,FALSE,3,0.289,04:46.2
conv_5ed7f5fbc899,user_496,anon_15e547e416,acct_151,36:54.9,27:17.9,bot,completed,FALSE,,,,,4,2,2,50,1,greeting,greeting,0.869,flow_7,v1.1,w1.1,848,mobile,Chrome,US,0,,,,FALSE,FALSE,4,0.35,42:20.9
conv_a976f87988d0,user_2367,anon_c0ca963fab,acct_643,52:35.8,57:13.8,web_chat,completed,FALSE,,,,,7,4,3,555,0,complaint,complaint,0.74,flow_43,v3.0,w1.0,1178,desktop,Chrome,IN,0,,,,FALSE,FALSE,,0.098,02:33.8
